CODE;SUBCODE;X;Y;Z;RFLNAAM;DIJKPAAL;Afstand Profielpunten
999;999;159628.16673;424273.06874;6.280000;AD645M00;;
999;999;159628.27074;424274.06331;6.313200;AD645M00;;
999;999;159628.37476;424275.05789;6.482600;AD645M00;;
999;999;159628.47878;424276.05246;6.537700;AD645M00;;
999;999;159628.58280;424277.04704;6.381100;AD645M00;;
999;999;159628.68682;424278.04161;6.464100;AD645M00;;
999;999;159628.79083;424279.03619;6.602700;AD645M00;;
999;999;159628.89485;424280.03076;6.661700;AD645M00;;
999;999;159628.99887;424281.02534;6.844100;AD645M00;;
999;999;159629.10289;424282.01991;6.589600;AD645M00;;
999;999;159629.20691;424283.01449;6.696200;AD645M00;;
999;999;159629.31093;424284.00906;6.854600;AD645M00;;
999;999;159629.41494;424285.00364;6.980000;AD645M00;;
999;999;159629.51896;424285.99822;6.695300;AD645M00;;
999;999;159629.62298;424286.99279;6.719000;AD645M00;;
999;999;159629.72700;424287.98737;7.044700;AD645M00;;
999;999;159629.83102;424288.98194;7.224600;AD645M00;;
999;999;159629.93503;424289.97652;7.631900;AD645M00;;
999;999;159630.03905;424290.97109;7.563500;AD645M00;;
999;999;159630.14307;424291.96567;7.927000;AD645M00;;
999;999;159630.24709;424292.96024;8.131500;AD645M00;;
999;999;159630.35111;424293.95482;8.340000;AD645M00;;
999;999;159630.45512;424294.94939;8.439000;AD645M00;;
999;999;159630.55914;424295.94397;8.679700;AD645M00;;
999;999;159630.66316;424296.93854;8.810100;AD645M00;;
999;999;159630.76718;424297.93312;8.895600;AD645M00;;
999;999;159630.87120;424298.92770;8.983800;AD645M00;;
999;999;159630.97522;424299.92227;8.920100;AD645M00;;
999;999;159631.07923;424300.91685;8.999100;AD645M00;;
999;999;159631.18325;424301.91142;9.028300;AD645M00;;
999;999;159631.28727;424302.90600;9.074600;AD645M00;;
999;999;159631.39129;424303.90057;9.260000;AD645M00;;
999;999;159631.49531;424304.89515;9.277900;AD645M00;;
999;999;159631.59932;424305.88972;9.132100;AD645M00;;
999;999;159631.70334;424306.88430;9.142800;AD645M00;;
999;999;159631.80736;424307.87887;9.149300;AD645M00;;
999;999;159631.91138;424308.87345;9.167000;AD645M00;;
999;999;159632.01540;424309.86803;9.222400;AD645M00;;
999;999;159632.11942;424310.86260;9.111600;AD645M00;;
999;999;159632.22343;424311.85718;9.044200;AD645M00;;
999;999;159632.32745;424312.85175;9.050100;AD645M00;;
999;999;159632.43147;424313.84633;8.862300;AD645M00;;
999;999;159632.53549;424314.84090;8.750400;AD645M00;;
999;999;159632.63951;424315.83548;8.626700;AD645M00;;
999;999;159632.74352;424316.83005;8.584400;AD645M00;;
999;999;159632.84754;424317.82463;8.615300;AD645M00;;
999;999;159632.95156;424318.81920;8.519800;AD645M00;;
999;999;159633.05558;424319.81378;8.461000;AD645M00;;
999;999;159633.15960;424320.80835;8.440000;AD645M00;;
999;999;159633.26362;424321.80293;8.315100;AD645M00;;
999;999;159633.36763;424322.79751;8.040500;AD645M00;;
999;999;159633.47165;424323.79208;7.647800;AD645M00;;
999;999;159633.57567;424324.78666;7.192200;AD645M00;;
999;999;159633.67969;424325.78123;6.818000;AD645M00;;
999;999;159633.78371;424326.77581;6.519100;AD645M00;;
999;999;159633.88772;424327.77038;6.209000;AD645M00;;
999;999;159633.99174;424328.76496;6.232800;AD645M00;;
999;999;159634.09576;424329.75953;6.245700;AD645M00;;
999;999;159634.19978;424330.75411;6.216400;AD645M00;;
999;999;159634.30380;424331.74868;6.201900;AD645M00;;
999;999;159634.40781;424332.74326;6.193900;AD645M00;;
999;999;159634.51183;424333.73783;6.191000;AD645M00;;
999;999;159634.61585;424334.73241;6.222300;AD645M00;;
999;999;159634.71987;424335.72699;6.191200;AD645M00;;
999;999;159634.82389;424336.72156;6.204600;AD645M00;;
999;999;159634.92791;424337.71614;6.184700;AD645M00;;
999;999;159635.03192;424338.71071;6.183700;AD645M00;;
999;999;159635.13594;424339.70529;6.203400;AD645M00;;
999;999;159635.23996;424340.69986;6.206700;AD645M00;;
999;999;159635.34398;424341.69444;6.187200;AD645M00;;
999;999;159635.44800;424342.68901;6.167200;AD645M00;;
999;999;159635.55201;424343.68359;6.160000;AD645M00;;
999;999;159635.65603;424344.67816;6.188700;AD645M00;;
999;999;159635.76005;424345.67274;6.181500;AD645M00;;
999;999;159635.86407;424346.66731;6.179500;AD645M00;;
999;999;159635.96809;424347.66189;6.147200;AD645M00;;
999;999;159636.07211;424348.65647;6.183500;AD645M00;;
999;999;159636.17612;424349.65104;6.169300;AD645M00;;
999;999;159636.28014;424350.64562;6.180300;AD645M00;;
999;999;159636.38416;424351.64019;6.148300;AD645M00;;
999;999;159636.48818;424352.63477;6.140000;AD645M00;;
999;999;159636.59220;424353.62934;6.111200;AD645M00;;
999;999;159636.69621;424354.62392;6.138100;AD645M00;;
999;999;159636.80023;424355.61849;6.147100;AD645M00;;
999;999;159636.90425;424356.61307;6.158600;AD645M00;;
999;999;159637.00827;424357.60764;6.170600;AD645M00;;
999;999;159637.11229;424358.60222;6.169800;AD645M00;;
999;999;159637.21631;424359.59679;6.202400;AD645M00;;
999;999;159637.32032;424360.59137;6.165600;AD645M00;;
999;999;159637.42434;424361.58595;6.215300;AD645M00;;
999;999;159637.52836;424362.58052;6.183100;AD645M00;;
999;999;159637.63238;424363.57510;6.190200;AD645M00;;
999;999;159637.73640;424364.56967;6.146300;AD645M00;;
999;999;159637.84041;424365.56425;6.160000;AD645M00;;
999;999;159637.94443;424366.55882;6.133400;AD645M00;;
999;999;159638.04845;424367.55340;6.167300;AD645M00;;
999;999;159638.15247;424368.54797;6.164600;AD645M00;;
999;999;159638.25649;424369.54255;6.111700;AD645M00;;
999;999;159638.36050;424370.53712;6.127900;AD645M00;;
999;999;159638.46452;424371.53170;6.114300;AD645M00;;
999;999;159638.56854;424372.52628;6.130900;AD645M00;;
999;999;159638.67256;424373.52085;6.139800;AD645M00;;
999;999;159638.77658;424374.51543;6.136400;AD645M00;;
999;999;159638.88060;424375.51000;6.164400;AD645M00;;
999;999;159638.98461;424376.50458;6.140000;AD645M00;;
999;999;159639.08863;424377.49915;6.130400;AD645M00;;
999;999;159639.19265;424378.49373;6.177500;AD645M00;;
999;999;159639.29667;424379.48830;6.161300;AD645M00;;
999;999;159639.40069;424380.48288;6.147800;AD645M00;;
999;999;159639.50470;424381.47745;6.137100;AD645M00;;
999;999;159639.60872;424382.47203;6.060000;AD645M00;;
999;999;159639.71274;424383.46660;6.120000;AD645M00;;
999;999;159639.81676;424384.46118;6.157100;AD645M00;;
999;999;159639.92078;424385.45576;6.163300;AD645M00;;
999;999;159640.02480;424386.45033;6.171900;AD645M00;;
999;999;159640.12881;424387.44491;6.201900;AD645M00;;
999;999;159640.23283;424388.43948;6.185500;AD645M00;;
999;999;159640.33685;424389.43406;6.180000;AD645M00;;
999;999;159640.44087;424390.42863;6.195100;AD645M00;;
999;999;159640.54489;424391.42321;6.146800;AD645M00;;
999;999;159640.64890;424392.41778;6.139800;AD645M00;;
999;999;159640.75292;424393.41236;6.198800;AD645M00;;
999;999;159640.85694;424394.40693;6.193700;AD645M00;;
999;999;159640.96096;424395.40151;6.190000;AD645M00;;
999;999;159641.06498;424396.39608;6.176700;AD645M00;;
999;999;159641.16899;424397.39066;6.165500;AD645M00;;
999;999;159641.27301;424398.38524;6.172400;AD645M00;;
999;999;159641.37703;424399.37981;6.187700;AD645M00;;
999;999;159641.48105;424400.37439;6.182800;AD645M00;;
999;999;159641.58507;424401.36896;6.170000;AD645M00;;
999;999;159641.68909;424402.36354;6.128100;AD645M00;;
999;999;159394.77894;424192.59230;999999.000000;AD647M30;;
999;999;159394.65373;424193.58443;999999.000000;AD647M30;;
999;999;159394.52853;424194.57656;999999.000000;AD647M30;;
999;999;159394.40332;424195.56869;999999.000000;AD647M30;;
999;999;159394.27812;424196.56082;999999.000000;AD647M30;;
999;999;159394.15291;424197.55295;999999.000000;AD647M30;;
999;999;159394.02770;424198.54508;999999.000000;AD647M30;;
999;999;159393.90250;424199.53721;999999.000000;AD647M30;;
999;999;159393.77729;424200.52934;999999.000000;AD647M30;;
999;999;159393.65209;424201.52147;999999.000000;AD647M30;;
999;999;159393.52688;424202.51360;999999.000000;AD647M30;;
999;999;159393.40167;424203.50573;999999.000000;AD647M30;;
999;999;159393.27647;424204.49787;999999.000000;AD647M30;;
999;999;159393.15126;424205.49000;999999.000000;AD647M30;;
999;999;159393.02606;424206.48213;999999.000000;AD647M30;;
999;999;159392.90085;424207.47426;999999.000000;AD647M30;;
999;999;159392.77564;424208.46639;999999.000000;AD647M30;;
999;999;159392.65044;424209.45852;999999.000000;AD647M30;;
999;999;159392.52523;424210.45065;999999.000000;AD647M30;;
999;999;159392.40003;424211.44278;999999.000000;AD647M30;;
999;999;159392.27482;424212.43491;999999.000000;AD647M30;;
999;999;159392.14961;424213.42704;999999.000000;AD647M30;;
999;999;159392.02441;424214.41917;999999.000000;AD647M30;;
999;999;159391.89920;424215.41130;999999.000000;AD647M30;;
999;999;159391.77400;424216.40343;999999.000000;AD647M30;;
999;999;159391.64879;424217.39557;999999.000000;AD647M30;;
999;999;159391.52358;424218.38770;999999.000000;AD647M30;;
999;999;159391.39838;424219.37983;999999.000000;AD647M30;;
999;999;159391.27317;424220.37196;999999.000000;AD647M30;;
999;999;159391.14797;424221.36409;999999.000000;AD647M30;;
999;999;159391.02276;424222.35622;999999.000000;AD647M30;;
999;999;159390.89755;424223.34835;999999.000000;AD647M30;;
999;999;159390.77235;424224.34048;999999.000000;AD647M30;;
999;999;159390.64714;424225.33261;999999.000000;AD647M30;;
999;999;159390.52194;424226.32474;999999.000000;AD647M30;;
999;999;159390.39673;424227.31687;999999.000000;AD647M30;;
999;999;159390.27152;424228.30900;999999.000000;AD647M30;;
999;999;159390.14632;424229.30113;999999.000000;AD647M30;;
999;999;159390.02111;424230.29327;999999.000000;AD647M30;;
999;999;159389.89591;424231.28540;999999.000000;AD647M30;;
999;999;159389.77070;424232.27753;999999.000000;AD647M30;;
999;999;159389.64549;424233.26966;999999.000000;AD647M30;;
999;999;159389.52029;424234.26179;999999.000000;AD647M30;;
999;999;159389.39508;424235.25392;999999.000000;AD647M30;;
999;999;159389.26988;424236.24605;999999.000000;AD647M30;;
999;999;159389.14467;424237.23818;999999.000000;AD647M30;;
999;999;159389.01946;424238.23031;999999.000000;AD647M30;;
999;999;159388.89426;424239.22244;999999.000000;AD647M30;;
999;999;159388.76905;424240.21457;999999.000000;AD647M30;;
999;999;159388.64385;424241.20670;999999.000000;AD647M30;;
999;999;159388.51864;424242.19883;999999.000000;AD647M30;;
999;999;159388.39343;424243.19097;999999.000000;AD647M30;;
999;999;159388.26823;424244.18310;999999.000000;AD647M30;;
999;999;159388.14302;424245.17523;999999.000000;AD647M30;;
999;999;159388.01782;424246.16736;999999.000000;AD647M30;;
999;999;159387.89261;424247.15949;999999.000000;AD647M30;;
999;999;159387.76740;424248.15162;999999.000000;AD647M30;;
999;999;159387.64220;424249.14375;999999.000000;AD647M30;;
999;999;159387.51699;424250.13588;999999.000000;AD647M30;;
999;999;159387.39179;424251.12801;999999.000000;AD647M30;;
999;999;159387.26658;424252.12014;999999.000000;AD647M30;;
999;999;159387.14137;424253.11227;999999.000000;AD647M30;;
999;999;159387.01617;424254.10440;999999.000000;AD647M30;;
999;999;159386.89096;424255.09653;999999.000000;AD647M30;;
999;999;159386.76576;424256.08867;999999.000000;AD647M30;;
999;999;159386.64055;424257.08080;999999.000000;AD647M30;;
999;999;159386.51534;424258.07293;999999.000000;AD647M30;;
999;999;159386.39014;424259.06506;999999.000000;AD647M30;;
999;999;159386.26493;424260.05719;4.945000;AD647M30;;
999;999;159386.13973;424261.04932;4.900000;AD647M30;;
999;999;159386.01452;424262.04145;4.860000;AD647M30;;
999;999;159385.88932;424263.03358;4.890000;AD647M30;;
999;999;159385.76411;424264.02571;4.944200;AD647M30;;
999;999;159385.63890;424265.01784;4.970000;AD647M30;;
999;999;159385.51370;424266.00997;5.030600;AD647M30;;
999;999;159385.38849;424267.00210;5.060000;AD647M30;;
999;999;159385.26329;424267.99423;5.080000;AD647M30;;
999;999;159385.13808;424268.98637;5.110000;AD647M30;;
999;999;159385.01287;424269.97850;5.131900;AD647M30;;
999;999;159384.88767;424270.97063;5.183900;AD647M30;;
999;999;159384.76246;424271.96276;5.388400;AD647M30;;
999;999;159384.63726;424272.95489;5.537800;AD647M30;;
999;999;159384.51205;424273.94702;5.546000;AD647M30;;
999;999;159384.38684;424274.93915;5.525300;AD647M30;;
999;999;159384.26164;424275.93128;5.622100;AD647M30;;
999;999;159384.13643;424276.92341;5.845500;AD647M30;;
999;999;159384.01123;424277.91554;6.022100;AD647M30;;
999;999;159383.88602;424278.90767;6.470400;AD647M30;;
999;999;159383.76081;424279.89980;6.840000;AD647M30;;
999;999;159383.63561;424280.89193;7.160900;AD647M30;;
999;999;159383.51040;424281.88407;7.496000;AD647M30;;
999;999;159383.38520;424282.87620;7.921900;AD647M30;;
999;999;159383.25999;424283.86833;8.189000;AD647M30;;
999;999;159383.13478;424284.86046;8.515300;AD647M30;;
999;999;159383.00958;424285.85259;8.681300;AD647M30;;
999;999;159382.88437;424286.84472;8.780000;AD647M30;;
999;999;159382.75917;424287.83685;8.750000;AD647M30;;
999;999;159382.63396;424288.82898;8.770000;AD647M30;;
999;999;159382.50875;424289.82111;8.854500;AD647M30;;
999;999;159382.38355;424290.81324;8.877700;AD647M30;;
999;999;159382.25834;424291.80537;8.905500;AD647M30;;
999;999;159382.13314;424292.79750;8.889200;AD647M30;;
999;999;159382.00793;424293.78963;8.871700;AD647M30;;
999;999;159381.88272;424294.78177;8.813400;AD647M30;;
999;999;159381.75752;424295.77390;8.777600;AD647M30;;
999;999;159381.63231;424296.76603;8.787800;AD647M30;;
999;999;159381.50711;424297.75816;8.697600;AD647M30;;
999;999;159381.38190;424298.75029;8.554000;AD647M30;;
999;999;159381.25669;424299.74242;8.315400;AD647M30;;
999;999;159381.13149;424300.73455;7.887300;AD647M30;;
999;999;159381.00628;424301.72668;7.429800;AD647M30;;
999;999;159380.88108;424302.71881;6.937000;AD647M30;;
999;999;159380.75587;424303.71094;6.513000;AD647M30;;
999;999;159380.63066;424304.70307;6.360000;AD647M30;;
999;999;159380.50546;424305.69520;6.356200;AD647M30;;
999;999;159380.38025;424306.68733;6.369900;AD647M30;;
999;999;159380.25505;424307.67947;6.458700;AD647M30;;
999;999;159380.12984;424308.67160;6.385100;AD647M30;;
999;999;159380.00463;424309.66373;6.388200;AD647M30;;
999;999;159379.87943;424310.65586;6.352400;AD647M30;;
999;999;159379.75422;424311.64799;6.435100;AD647M30;;
999;999;159379.62902;424312.64012;6.344500;AD647M30;;
999;999;159379.50381;424313.63225;6.345300;AD647M30;;
999;999;159379.37860;424314.62438;6.321200;AD647M30;;
999;999;159379.25340;424315.61651;6.328200;AD647M30;;
999;999;159379.12819;424316.60864;6.244400;AD647M30;;
999;999;159379.00299;424317.60077;6.257700;AD647M30;;
999;999;159378.87778;424318.59290;6.214200;AD647M30;;
999;999;159378.75257;424319.58503;6.229200;AD647M30;;
999;999;159378.62737;424320.57717;6.199800;AD647M30;;
999;999;159378.50216;424321.56930;6.202100;AD647M30;;
999;999;159378.37696;424322.56143;6.137900;AD647M30;;
999;999;159378.25175;424323.55356;6.137100;AD647M30;;
999;999;159378.12654;424324.54569;6.103800;AD647M30;;
999;999;159378.00134;424325.53782;6.090700;AD647M30;;
999;999;159377.87613;424326.52995;5.997100;AD647M30;;
999;999;159377.75093;424327.52208;5.989800;AD647M30;;
999;999;159377.62572;424328.51421;5.960100;AD647M30;;
999;999;159377.50051;424329.50634;5.926200;AD647M30;;
999;999;159377.37531;424330.49847;5.873500;AD647M30;;
999;999;159377.25010;424331.49060;5.853100;AD647M30;;
999;999;159377.12490;424332.48273;5.832300;AD647M30;;
999;999;159376.99969;424333.47487;5.838200;AD647M30;;
999;999;159376.87448;424334.46700;5.820000;AD647M30;;
999;999;159376.74928;424335.45913;5.790000;AD647M30;;
999;999;159376.62407;424336.45126;5.787000;AD647M30;;
999;999;159376.49887;424337.44339;5.720000;AD647M30;;
999;999;159376.37366;424338.43552;5.734100;AD647M30;;
999;999;159376.24845;424339.42765;5.740000;AD647M30;;
999;999;159376.12325;424340.41978;5.716200;AD647M30;;
999;999;159375.99804;424341.41191;5.708500;AD647M30;;
999;999;159375.87284;424342.40404;5.647800;AD647M30;;
999;999;159375.74763;424343.39617;5.551200;AD647M30;;
999;999;159375.62242;424344.38830;5.349400;AD647M30;;
999;999;159375.49722;424345.38043;4.992700;AD647M30;;
999;999;159375.37201;424346.37257;999999.000000;AD647M30;;
999;999;159375.24681;424347.36470;4.270000;AD647M30;;
999;999;159375.12160;424348.35683;3.778800;AD647M30;;
999;999;159374.99639;424349.34896;3.195700;AD647M30;;
999;999;159374.87119;424350.34109;3.036100;AD647M30;;
999;999;159374.74598;424351.33322;2.736300;AD647M30;;
999;999;159374.62078;424352.32535;2.312400;AD647M30;;
999;999;159374.49557;424353.31748;1.788000;AD647M30;;
999;999;159374.37037;424354.30961;1.340000;AD647M30;;
999;999;159374.24516;424355.30174;1.165200;AD647M30;;
999;999;159374.11995;424356.29387;1.110000;AD647M30;;
999;999;159373.99475;424357.28600;0.841400;AD647M30;;
999;999;159373.86954;424358.27813;999999.000000;AD647M30;;
999;999;159373.74434;424359.27027;999999.000000;AD647M30;;
999;999;159373.61913;424360.26240;999999.000000;AD647M30;;
999;999;159373.49392;424361.25453;999999.000000;AD647M30;;
999;999;159373.36872;424362.24666;999999.000000;AD647M30;;
999;999;159373.24351;424363.23879;999999.000000;AD647M30;;
999;999;159373.11831;424364.23092;999999.000000;AD647M30;;
999;999;159372.99310;424365.22305;999999.000000;AD647M30;;
999;999;159372.86789;424366.21518;999999.000000;AD647M30;;
999;999;159372.74269;424367.20731;999999.000000;AD647M30;;
999;999;159372.61748;424368.19944;999999.000000;AD647M30;;
999;999;159372.49228;424369.19157;999999.000000;AD647M30;;
999;999;159372.36707;424370.18370;999999.000000;AD647M30;;
999;999;159372.24186;424371.17583;999999.000000;AD647M30;;
999;999;159372.11666;424372.16797;999999.000000;AD647M30;;
999;999;159371.99145;424373.16010;999999.000000;AD647M30;;
999;999;159371.86625;424374.15223;999999.000000;AD647M30;;
999;999;159371.74104;424375.14436;999999.000000;AD647M30;;
999;999;159371.61583;424376.13649;999999.000000;AD647M30;;
999;999;159371.49063;424377.12862;999999.000000;AD647M30;;
999;999;159371.36542;424378.12075;999999.000000;AD647M30;;
999;999;159371.24022;424379.11288;999999.000000;AD647M30;;
999;999;159371.11501;424380.10501;999999.000000;AD647M30;;
999;999;159370.98980;424381.09714;999999.000000;AD647M30;;
999;999;159370.86460;424382.08927;999999.000000;AD647M30;;
999;999;159370.73939;424383.08140;999999.000000;AD647M30;;
999;999;159370.61419;424384.07353;999999.000000;AD647M30;;
999;999;159370.48898;424385.06567;999999.000000;AD647M30;;
999;999;159370.36377;424386.05780;999999.000000;AD647M30;;
999;999;159370.23857;424387.04993;999999.000000;AD647M30;;
999;999;159370.11336;424388.04206;999999.000000;AD647M30;;
999;999;159369.98816;424389.03419;999999.000000;AD647M30;;
999;999;159369.86295;424390.02632;999999.000000;AD647M30;;
999;999;159369.73774;424391.01845;999999.000000;AD647M30;;
999;999;159111.26056;424195.15478;5.397100;AD650M00;;
999;999;159111.49427;424196.12709;5.395200;AD650M00;;
999;999;159111.72797;424197.09940;5.429100;AD650M00;;
999;999;159111.96168;424198.07171;5.400500;AD650M00;;
999;999;159112.19538;424199.04401;5.398100;AD650M00;;
999;999;159112.42909;424200.01632;5.409400;AD650M00;;
999;999;159112.66280;424200.98863;5.404300;AD650M00;;
999;999;159112.89650;424201.96094;5.407200;AD650M00;;
999;999;159113.13021;424202.93324;5.431500;AD650M00;;
999;999;159113.36391;424203.90555;5.475500;AD650M00;;
999;999;159113.59762;424204.87786;5.488200;AD650M00;;
999;999;159113.83132;424205.85017;5.480700;AD650M00;;
999;999;159114.06503;424206.82247;999999.000000;AD650M00;;
999;999;159114.29873;424207.79478;5.475200;AD650M00;;
999;999;159114.53244;424208.76709;5.499200;AD650M00;;
999;999;159114.76614;424209.73940;5.478300;AD650M00;;
999;999;159114.99985;424210.71170;5.471000;AD650M00;;
