CODE;SUBCODE;X;Y;Z;RFLNAAM
99;999;75298.67;437268.94;-1.26;RB0.03
99;999;75298.26;437268.66;-1.22;RB0.03
99;999;75297.84;437268.38;-1.22;RB0.03
99;999;75297.43;437268.1;0;RB0.03
99;999;75297.02;437267.82;-1.21;RB0.03
99;999;75296.6;437267.54;-1.21;RB0.03
99;999;75296.19;437267.25;0;RB0.03
99;999;75295.78;437266.97;0;RB0.03
99;999;75295.37;437266.69;0;RB0.03
99;999;75294.95;437266.41;0;RB0.03
99;999;75294.54;437266.13;0;RB0.03
99;999;75294.13;437265.84;-1.14;RB0.03
99;999;75293.71;437265.56;-1.14;RB0.03
99;999;75293.3;437265.28;0;RB0.03
99;999;75292.89;437265;0;RB0.03
99;999;75292.47;437264.72;0;RB0.03
99;999;75292.06;437264.44;0;RB0.03
99;999;75291.65;437264.15;0;RB0.03
99;999;75291.24;437263.87;0;RB0.03
99;999;75290.82;437263.59;0;RB0.03
99;999;75290.41;437263.31;0;RB0.03
99;999;75290;437263.03;0;RB0.03
99;999;75289.58;437262.74;-1.04;RB0.03
99;999;75289.17;437262.46;0;RB0.03
99;999;75288.76;437262.18;0;RB0.03
99;999;75288.34;437261.9;0;RB0.03
99;999;75287.93;437261.62;0;RB0.03
99;999;75287.52;437261.34;0;RB0.03
99;999;75287.11;437261.05;0;RB0.03
99;999;75286.69;437260.77;0;RB0.03
99;999;75286.28;437260.49;0;RB0.03
99;999;75285.87;437260.21;0;RB0.03
99;999;75285.45;437259.93;0;RB0.03
99;999;75285.04;437259.64;0;RB0.03
99;999;75284.63;437259.36;0;RB0.03
99;999;75284.21;437259.08;0;RB0.03
99;999;75283.8;437258.8;0;RB0.03
99;999;75283.39;437258.52;0;RB0.03
99;999;75282.98;437258.24;0;RB0.03
99;999;75282.56;437257.95;0;RB0.03
99;999;75282.15;437257.67;0;RB0.03
99;999;75281.74;437257.39;0;RB0.03
99;999;75281.32;437257.11;0;RB0.03
99;999;75280.91;437256.83;0;RB0.03
99;999;75280.5;437256.55;0;RB0.03
99;999;75280.08;437256.26;0;RB0.03
99;999;75279.67;437255.98;0;RB0.03
99;999;75279.26;437255.7;-0.66;RB0.03
99;999;75278.84;437255.42;-0.66;RB0.03
99;999;75278.43;437255.14;-0.67;RB0.03
99;999;75278.02;437254.85;-0.66;RB0.03
99;999;75277.61;437254.57;-0.63;RB0.03
99;999;75277.19;437254.29;-0.57;RB0.03
99;999;75276.78;437254.01;-0.55;RB0.03
99;999;75276.37;437253.73;-0.42;RB0.03
99;999;75275.95;437253.45;-0.4;RB0.03
99;999;75275.54;437253.16;-0.33;RB0.03
99;999;75275.13;437252.88;-0.24;RB0.03
99;999;75274.71;437252.6;-0.2;RB0.03
99;999;75274.3;437252.32;-0.05;RB0.03
99;999;75273.89;437252.04;-0.01;RB0.03
99;999;75273.48;437251.75;0.14;RB0.03
99;999;75273.06;437251.47;0.2;RB0.03
99;999;75272.65;437251.19;0.2;RB0.03
99;999;75272.24;437250.91;0.64;RB0.03
99;999;75271.82;437250.63;0.59;RB0.03
99;999;75271.41;437250.35;0.6;RB0.03
99;999;75271;437250.06;0.64;RB0.03
99;999;75270.58;437249.78;0.77;RB0.03
99;999;75270.17;437249.5;0.95;RB0.03
99;999;75269.76;437249.22;1.22;RB0.03
99;999;75269.35;437248.94;1.28;RB0.03
99;999;75268.93;437248.65;1.47;RB0.03
99;999;75268.52;437248.37;1.66;RB0.03
99;999;75268.11;437248.09;1.84;RB0.03
99;999;75267.69;437247.81;2.05;RB0.03
99;999;75267.28;437247.53;2.22;RB0.03
99;999;75266.87;437247.25;2.37;RB0.03
99;999;75266.45;437246.96;2.55;RB0.03
99;999;75266.04;437246.68;2.74;RB0.03
99;999;75265.63;437246.4;2.91;RB0.03
99;999;75265.22;437246.12;3.03;RB0.03
99;999;75264.8;437245.84;3.15;RB0.03
99;999;75264.39;437245.55;3.23;RB0.03
99;999;75263.98;437245.27;3.31;RB0.03
99;999;75263.56;437244.99;3.36;RB0.03
99;999;75263.15;437244.71;3.39;RB0.03
99;999;75262.74;437244.43;3.43;RB0.03
99;999;75262.32;437244.15;3.45;RB0.03
99;999;75261.91;437243.86;3.47;RB0.03
99;999;75261.5;437243.58;3.48;RB0.03
99;999;75261.09;437243.3;3.5;RB0.03
99;999;75260.67;437243.02;3.53;RB0.03
99;999;75260.26;437242.74;3.56;RB0.03
99;999;75259.85;437242.45;3.67;RB0.03
99;999;75259.43;437242.17;3.71;RB0.03
99;999;75259.02;437241.89;3.71;RB0.03
99;999;75258.61;437241.61;3.7;RB0.03
99;999;75258.19;437241.33;3.73;RB0.03
99;999;75257.78;437241.05;3.72;RB0.03
99;999;75257.37;437240.76;3.72;RB0.03
99;999;75256.96;437240.48;3.72;RB0.03
99;999;75256.54;437240.2;3.74;RB0.03
99;999;75256.13;437239.92;3.8;RB0.03
99;999;75255.72;437239.64;3.78;RB0.03
99;999;75255.3;437239.35;3.79;RB0.03
99;999;75254.89;437239.07;3.85;RB0.03
99;999;75254.48;437238.79;3.94;RB0.03
99;999;75254.06;437238.51;4.06;RB0.03
99;999;75253.65;437238.23;4.19;RB0.03
99;999;75253.24;437237.95;4.32;RB0.03
99;999;75252.82;437237.66;4.47;RB0.03
99;999;75252.41;437237.38;4.56;RB0.03
99;999;75252;437237.1;4.7;RB0.03
99;999;75251.59;437236.82;4.85;RB0.03
99;999;75251.17;437236.54;4.98;RB0.03
99;999;75250.76;437236.25;5.09;RB0.03
99;999;75250.35;437235.97;5.24;RB0.03
99;999;75249.93;437235.69;5.33;RB0.03
99;999;75249.52;437235.41;5.44;RB0.03
99;999;75249.11;437235.13;5.58;RB0.03
99;999;75248.69;437234.85;5.63;RB0.03
99;999;75248.28;437234.56;5.74;RB0.03
99;999;75247.87;437234.28;5.88;RB0.03
99;999;75247.46;437234;5.99;RB0.03
99;999;75247.04;437233.72;6.04;RB0.03
99;999;75246.63;437233.44;6.17;RB0.03
99;999;75246.22;437233.15;6.34;RB0.03
99;999;75245.8;437232.87;6.41;RB0.03
99;999;75245.39;437232.59;6.47;RB0.03
99;999;75244.98;437232.31;6.53;RB0.03
99;999;75244.56;437232.03;6.62;RB0.03
99;999;75244.15;437231.75;6.7;RB0.03
99;999;75243.74;437231.46;6.78;RB0.03
99;999;75243.33;437231.18;6.84;RB0.03
99;999;75242.91;437230.9;6.87;RB0.03
99;999;75242.5;437230.62;6.92;RB0.03
99;999;75242.09;437230.34;6.94;RB0.03
99;999;75241.67;437230.05;6.97;RB0.03
99;999;75241.26;437229.77;7.02;RB0.03
99;999;75240.85;437229.49;7.01;RB0.03
99;999;75240.43;437229.21;7.03;RB0.03
99;999;75240.02;437228.93;6.96;RB0.03
99;999;75239.61;437228.65;6.96;RB0.03
99;999;75239.2;437228.36;6.99;RB0.03
99;999;75238.78;437228.08;6.98;RB0.03
99;999;75238.37;437227.8;7.03;RB0.03
99;999;75237.96;437227.52;7.06;RB0.03
99;999;75237.54;437227.24;7.06;RB0.03
99;999;75237.13;437226.95;7.08;RB0.03
99;999;75236.72;437226.67;7.1;RB0.03
99;999;75236.31;437226.39;7.11;RB0.03
99;999;75235.89;437226.11;7.2;RB0.03
99;999;75235.48;437225.83;7.24;RB0.03
99;999;75235.07;437225.54;7.24;RB0.03
99;999;75234.65;437225.26;7.24;RB0.03
99;999;75234.24;437224.98;7.28;RB0.03
99;999;75233.83;437224.7;7.26;RB0.03
99;999;75233.42;437224.42;7.28;RB0.03
99;999;75233;437224.13;7.29;RB0.03
99;999;75232.59;437223.85;7.28;RB0.03
99;999;75232.18;437223.57;7.28;RB0.03
99;999;75231.76;437223.29;7.27;RB0.03
99;999;75231.35;437223.01;7.28;RB0.03
99;999;75230.94;437222.72;7.29;RB0.03
99;999;75230.53;437222.44;7.33;RB0.03
99;999;75230.11;437222.16;7.34;RB0.03
99;999;75229.7;437221.88;7.34;RB0.03
99;999;75229.29;437221.6;7.34;RB0.03
99;999;75228.87;437221.31;7.34;RB0.03
99;999;75228.46;437221.03;7.37;RB0.03
99;999;75228.05;437220.75;7.37;RB0.03
99;999;75227.63;437220.47;7.38;RB0.03
99;999;75227.22;437220.19;7.41;RB0.03
99;999;75226.81;437219.9;7.43;RB0.03
99;999;75226.4;437219.62;7.44;RB0.03
99;999;75225.98;437219.34;7.44;RB0.03
99;999;75225.57;437219.06;7.47;RB0.03
99;999;75225.16;437218.78;7.47;RB0.03
99;999;75224.74;437218.49;7.45;RB0.03
99;999;75224.33;437218.21;7.44;RB0.03
99;999;75223.92;437217.93;7.46;RB0.03
99;999;75223.51;437217.65;7.46;RB0.03
99;999;75223.09;437217.37;7.46;RB0.03
99;999;75222.68;437217.08;7.48;RB0.03
99;999;75222.27;437216.8;7.51;RB0.03
99;999;75221.85;437216.52;7.49;RB0.03
99;999;75221.44;437216.24;7.5;RB0.03
99;999;75221.03;437215.96;7.51;RB0.03
99;999;75220.62;437215.67;7.5;RB0.03
99;999;75220.2;437215.39;7.51;RB0.03
99;999;75219.79;437215.11;7.53;RB0.03
99;999;75219.38;437214.83;7.52;RB0.03
99;999;75218.96;437214.55;7.53;RB0.03
99;999;75218.55;437214.26;7.55;RB0.03
99;999;75218.14;437213.98;7.57;RB0.03
99;999;75217.73;437213.7;7.58;RB0.03
99;999;75217.31;437213.42;7.63;RB0.03
99;999;75216.9;437213.14;7.63;RB0.03
99;999;75216.49;437212.85;7.66;RB0.03
99;999;75216.07;437212.57;7.67;RB0.03
99;999;75215.66;437212.29;7.66;RB0.03
99;999;75215.25;437212.01;7.68;RB0.03
99;999;75214.84;437211.73;7.66;RB0.03
99;999;75214.42;437211.44;7.66;RB0.03
99;999;75214.01;437211.16;7.68;RB0.03
99;999;75213.6;437210.88;7.7;RB0.03
99;999;75213.18;437210.6;7.7;RB0.03
99;999;75212.77;437210.32;7.76;RB0.03
99;999;75212.36;437210.03;7.82;RB0.03
99;999;75211.95;437209.75;7.71;RB0.03
99;999;75211.53;437209.47;7.64;RB0.03
99;999;75211.12;437209.19;7.61;RB0.03
99;999;75210.71;437208.91;7.61;RB0.03
99;999;75210.29;437208.62;7.61;RB0.03
99;999;75209.88;437208.34;7.6;RB0.03
99;999;75209.47;437208.06;7.58;RB0.03
99;999;75209.05;437207.78;7.57;RB0.03
99;999;75208.64;437207.5;7.57;RB0.03
99;999;75208.23;437207.21;7.59;RB0.03
99;999;75207.82;437206.93;7.56;RB0.03
99;999;75207.4;437206.65;7.53;RB0.03
99;999;75206.99;437206.37;7.5;RB0.03
99;999;75206.58;437206.09;7.48;RB0.03
99;999;75206.16;437205.8;7.47;RB0.03
99;999;75205.75;437205.52;7.47;RB0.03
99;999;75205.34;437205.24;7.44;RB0.03
99;999;75204.93;437204.96;7.43;RB0.03
99;999;75204.51;437204.68;7.43;RB0.03
99;999;75204.1;437204.39;7.43;RB0.03
99;999;75203.69;437204.11;7.42;RB0.03
99;999;75203.27;437203.83;7.38;RB0.03
99;999;75202.86;437203.55;7.33;RB0.03
99;999;75202.45;437203.27;7.29;RB0.03
99;999;75202.04;437202.98;7.26;RB0.03
99;999;75201.62;437202.7;7.23;RB0.03
99;999;75201.21;437202.42;7.2;RB0.03
99;999;75200.8;437202.14;7.19;RB0.03
99;999;75200.38;437201.86;7.16;RB0.03
99;999;75199.97;437201.57;7.14;RB0.03
99;999;75199.56;437201.29;7.12;RB0.03
99;999;75199.15;437201.01;7.08;RB0.03
99;999;75198.73;437200.73;7.09;RB0.03
99;999;75198.32;437200.45;7.06;RB0.03
99;999;75197.91;437200.16;7.09;RB0.03
99;999;75197.49;437199.88;7.07;RB0.03
99;999;75197.08;437199.6;7.05;RB0.03
99;999;75196.67;437199.32;7.03;RB0.03
99;999;75196.26;437199.04;7;RB0.03
99;999;75195.84;437198.75;7.03;RB0.03
99;999;75195.43;437198.47;7.05;RB0.03
99;999;75195.02;437198.19;7.08;RB0.03
99;999;75194.6;437197.91;7.07;RB0.03
99;999;75194.19;437197.63;7.06;RB0.03
99;999;75193.78;437197.34;7.09;RB0.03
99;999;75193.37;437197.06;7.08;RB0.03
99;999;75192.95;437196.78;7.09;RB0.03
99;999;75192.54;437196.5;7.09;RB0.03
99;999;75192.13;437196.22;7.09;RB0.03
99;999;75191.71;437195.93;7.08;RB0.03
99;999;75191.3;437195.65;7.05;RB0.03
99;999;75190.89;437195.37;7.08;RB0.03
99;999;75190.48;437195.09;7.09;RB0.03
99;999;75190.06;437194.81;7.09;RB0.03
99;999;75189.65;437194.52;7.08;RB0.03
99;999;75189.24;437194.24;7.09;RB0.03
99;999;75188.82;437193.96;7.1;RB0.03
99;999;75188.41;437193.68;7.1;RB0.03
99;999;75188;437193.4;7.11;RB0.03
99;999;75187.58;437193.11;7.1;RB0.03
99;999;75187.17;437192.83;7.08;RB0.03
99;999;75186.76;437192.55;7.09;RB0.03
99;999;75186.35;437192.27;7.1;RB0.03
99;999;75185.93;437191.99;7.13;RB0.03
99;999;75185.52;437191.7;7.11;RB0.03
99;999;75185.11;437191.42;7.1;RB0.03
99;999;75184.67;437191.13;7.1;RB0.03
99;999;75593.63;437377.33;-18.04;RB0.12
99;999;75593.23;437377.02;-18.02;RB0.12
99;999;75592.84;437376.72;-18.02;RB0.12
99;999;75592.44;437376.41;-18.03;RB0.12
99;999;75592.05;437376.1;-18.05;RB0.12
99;999;75591.65;437375.8;-18.08;RB0.12
99;999;75591.26;437375.49;-18.06;RB0.12
99;999;75590.86;437375.18;-18.1;RB0.12
99;999;75590.47;437374.87;-18.14;RB0.12
99;999;75590.07;437374.57;-18.18;RB0.12
99;999;75589.68;437374.26;-18.22;RB0.12
99;999;75589.29;437373.95;-18.21;RB0.12
99;999;75588.89;437373.65;-18.21;RB0.12
99;999;75588.5;437373.34;-18.18;RB0.12
99;999;75588.1;437373.03;-18.19;RB0.12
99;999;75587.71;437372.73;-18.22;RB0.12
99;999;75587.31;437372.42;-18.16;RB0.12
99;999;75586.92;437372.11;-18.11;RB0.12
99;999;75586.52;437371.8;-18.1;RB0.12
99;999;75586.13;437371.5;-18.1;RB0.12
99;999;75585.73;437371.19;-18.1;RB0.12
99;999;75585.34;437370.88;-18.09;RB0.12
99;999;75584.94;437370.58;-18.09;RB0.12
99;999;75584.55;437370.27;-18.1;RB0.12
99;999;75584.15;437369.96;-18.1;RB0.12
99;999;75583.76;437369.66;-18.09;RB0.12
99;999;75583.37;437369.35;-18.06;RB0.12
99;999;75582.97;437369.04;-17.97;RB0.12
99;999;75582.58;437368.73;-17.85;RB0.12
99;999;75582.18;437368.43;-17.69;RB0.12
99;999;75581.79;437368.12;-17.54;RB0.12
99;999;75581.39;437367.81;-17.4;RB0.12
99;999;75581;437367.51;-17.31;RB0.12
99;999;75580.6;437367.2;-17.22;RB0.12
99;999;75580.21;437366.89;-17.14;RB0.12
99;999;75579.81;437366.59;-17.11;RB0.12
99;999;75579.42;437366.28;-17.08;RB0.12
99;999;75579.02;437365.97;-17.07;RB0.12
99;999;75578.63;437365.66;-17.07;RB0.12
99;999;75578.23;437365.36;-17.05;RB0.12
99;999;75577.84;437365.05;-17.03;RB0.12
99;999;75577.45;437364.74;-16.99;RB0.12
99;999;75577.05;437364.44;-16.99;RB0.12
99;999;75576.66;437364.13;-16.98;RB0.12
99;999;75576.26;437363.82;-16.95;RB0.12
99;999;75575.87;437363.52;-16.95;RB0.12
99;999;75575.47;437363.21;-16.95;RB0.12
99;999;75575.08;437362.9;-16.93;RB0.12
99;999;75574.68;437362.59;-16.87;RB0.12
99;999;75574.29;437362.29;-16.8;RB0.12
99;999;75573.89;437361.98;-16.77;RB0.12
99;999;75573.5;437361.67;-16.73;RB0.12
99;999;75573.1;437361.37;-16.71;RB0.12
99;999;75572.71;437361.06;-16.71;RB0.12
99;999;75572.31;437360.75;-16.69;RB0.12
99;999;75571.92;437360.45;-16.67;RB0.12
99;999;75571.53;437360.14;-16.62;RB0.12
99;999;75571.13;437359.83;-16.53;RB0.12
99;999;75570.74;437359.52;-16.44;RB0.12
99;999;75570.34;437359.22;-16.3;RB0.12
99;999;75569.95;437358.91;-16.12;RB0.12
99;999;75569.55;437358.6;-15.94;RB0.12
99;999;75569.16;437358.3;-15.77;RB0.12
99;999;75568.76;437357.99;-15.6;RB0.12
99;999;75568.37;437357.68;-15.46;RB0.12
99;999;75567.97;437357.38;-15.3;RB0.12
99;999;75567.58;437357.07;-15.16;RB0.12
99;999;75567.18;437356.76;-15.05;RB0.12
99;999;75566.79;437356.45;-14.91;RB0.12
99;999;75566.39;437356.15;-14.78;RB0.12
99;999;75566;437355.84;-14.65;RB0.12
99;999;75565.61;437355.53;-14.47;RB0.12
99;999;75565.21;437355.23;-14.26;RB0.12
99;999;75564.82;437354.92;-14.03;RB0.12
99;999;75564.42;437354.61;-13.8;RB0.12
99;999;75564.03;437354.31;-13.54;RB0.12
99;999;75563.63;437354;-13.21;RB0.12
99;999;75563.24;437353.69;-12.9;RB0.12
99;999;75562.84;437353.38;-12.65;RB0.12
99;999;75562.45;437353.08;-12.37;RB0.12
99;999;75562.05;437352.77;-12.06;RB0.12
99;999;75561.66;437352.46;-11.71;RB0.12
99;999;75561.26;437352.16;-11.31;RB0.12
99;999;75560.87;437351.85;-10.97;RB0.12
99;999;75560.47;437351.54;-10.78;RB0.12
99;999;75560.08;437351.24;-10.66;RB0.12
99;999;75559.69;437350.93;-10.59;RB0.12
99;999;75559.29;437350.62;-10.5;RB0.12
99;999;75558.9;437350.31;-10.41;RB0.12
99;999;75558.5;437350.01;-10.31;RB0.12
99;999;75558.11;437349.7;-10.22;RB0.12
99;999;75557.71;437349.39;-10.19;RB0.12
99;999;75557.32;437349.09;-10.16;RB0.12
99;999;75556.92;437348.78;-10.14;RB0.12
99;999;75556.53;437348.47;-10.05;RB0.12
99;999;75556.13;437348.17;-10.01;RB0.12
99;999;75555.74;437347.86;-10.03;RB0.12
99;999;75555.34;437347.55;-10.03;RB0.12
99;999;75554.95;437347.25;-10.02;RB0.12
99;999;75554.55;437346.94;-9.96;RB0.12
99;999;75554.16;437346.63;-9.92;RB0.12
99;999;75553.77;437346.32;-9.87;RB0.12
99;999;75553.37;437346.02;-9.87;RB0.12
99;999;75552.98;437345.71;-9.91;RB0.12
99;999;75552.58;437345.4;-9.8;RB0.12
99;999;75552.19;437345.1;-9.7;RB0.12
99;999;75551.79;437344.79;-9.71;RB0.12
99;999;75551.4;437344.48;-9.58;RB0.12
99;999;75551;437344.18;-9.43;RB0.12
99;999;75550.61;437343.87;-9.24;RB0.12
99;999;75550.21;437343.56;-9.07;RB0.12
99;999;75549.82;437343.25;-8.88;RB0.12
99;999;75549.42;437342.95;-8.71;RB0.12
99;999;75549.03;437342.64;-8.57;RB0.12
99;999;75548.64;437342.33;-8.43;RB0.12
99;999;75548.24;437342.03;-8.32;RB0.12
99;999;75547.85;437341.72;-8.29;RB0.12
99;999;75547.45;437341.41;-8.28;RB0.12
99;999;75547.06;437341.11;-8.27;RB0.12
99;999;75546.66;437340.8;-8.27;RB0.12
99;999;75546.27;437340.49;-8.24;RB0.12
99;999;75545.87;437340.18;-8.22;RB0.12
99;999;75545.48;437339.88;-8.27;RB0.12
99;999;75545.08;437339.57;-8.27;RB0.12
99;999;75544.69;437339.26;-8.28;RB0.12
99;999;75544.29;437338.96;-8.24;RB0.12
99;999;75543.9;437338.65;-8.23;RB0.12
99;999;75543.5;437338.34;-8.23;RB0.12
99;999;75543.11;437338.04;-8.24;RB0.12
99;999;75542.72;437337.73;-8.24;RB0.12
99;999;75542.32;437337.42;-8.22;RB0.12
99;999;75541.93;437337.11;-8.19;RB0.12
99;999;75541.53;437336.81;-8.17;RB0.12
99;999;75541.14;437336.5;-8.16;RB0.12
99;999;75540.74;437336.19;-8.11;RB0.12
99;999;75540.35;437335.89;-8.14;RB0.12
99;999;75539.95;437335.58;-8.15;RB0.12
99;999;75539.56;437335.27;-8.15;RB0.12
99;999;75539.16;437334.97;-8.21;RB0.12
99;999;75538.77;437334.66;-8.23;RB0.12
99;999;75538.37;437334.35;-8.27;RB0.12
99;999;75537.98;437334.04;-8.33;RB0.12
99;999;75537.58;437333.74;-8.44;RB0.12
99;999;75537.19;437333.43;-8.54;RB0.12
99;999;75536.8;437333.12;-8.61;RB0.12
99;999;75536.4;437332.82;-8.7;RB0.12
99;999;75536.01;437332.51;-8.78;RB0.12
99;999;75535.61;437332.2;-8.86;RB0.12
99;999;75535.22;437331.9;-8.96;RB0.12
99;999;75534.82;437331.59;-9.03;RB0.12
99;999;75534.43;437331.28;-9.1;RB0.12
99;999;75534.03;437330.97;-9.15;RB0.12
99;999;75533.64;437330.67;-9.19;RB0.12
99;999;75533.24;437330.36;-9.21;RB0.12
99;999;75532.85;437330.05;-9.21;RB0.12
99;999;75532.45;437329.75;-9.23;RB0.12
99;999;75532.06;437329.44;-9.26;RB0.12
99;999;75531.66;437329.13;-9.29;RB0.12
99;999;75531.27;437328.83;-9.32;RB0.12
99;999;75530.88;437328.52;-9.35;RB0.12
99;999;75530.48;437328.21;-9.35;RB0.12
99;999;75530.09;437327.9;-9.41;RB0.12
99;999;75529.69;437327.6;-9.47;RB0.12
99;999;75529.3;437327.29;-9.5;RB0.12
99;999;75528.9;437326.98;-9.53;RB0.12
99;999;75528.51;437326.68;-9.57;RB0.12
99;999;75528.11;437326.37;-9.6;RB0.12
99;999;75527.72;437326.06;-9.59;RB0.12
99;999;75527.32;437325.76;-9.57;RB0.12
99;999;75526.93;437325.45;-9.54;RB0.12
99;999;75526.53;437325.14;-9.58;RB0.12
99;999;75526.14;437324.83;-9.65;RB0.12
99;999;75525.74;437324.53;-9.75;RB0.12
99;999;75525.35;437324.22;-9.83;RB0.12
99;999;75524.96;437323.91;-9.8;RB0.12
99;999;75524.56;437323.61;-9.78;RB0.12
99;999;75524.17;437323.3;-9.7;RB0.12
99;999;75523.77;437322.99;-9.71;RB0.12
99;999;75523.38;437322.69;-9.7;RB0.12
99;999;75522.98;437322.38;-9.72;RB0.12
99;999;75522.59;437322.07;-9.74;RB0.12
99;999;75522.19;437321.76;-9.74;RB0.12
99;999;75521.8;437321.46;-9.77;RB0.12
99;999;75521.4;437321.15;-9.82;RB0.12
99;999;75521.01;437320.84;-9.83;RB0.12
99;999;75520.61;437320.54;-9.87;RB0.12
99;999;75520.22;437320.23;-9.89;RB0.12
99;999;75519.82;437319.92;-9.87;RB0.12
99;999;75519.43;437319.62;-9.92;RB0.12
99;999;75519.04;437319.31;-9.95;RB0.12
99;999;75518.64;437319;-9.99;RB0.12
99;999;75518.25;437318.69;-10.01;RB0.12
99;999;75517.85;437318.39;-9.99;RB0.12
99;999;75517.46;437318.08;-10;RB0.12
99;999;75517.06;437317.77;-10.03;RB0.12
99;999;75516.67;437317.47;-10.06;RB0.12
99;999;75516.27;437317.16;-10.08;RB0.12
99;999;75515.88;437316.85;-10.03;RB0.12
99;999;75515.48;437316.55;-10;RB0.12
99;999;75515.09;437316.24;-9.95;RB0.12
99;999;75514.69;437315.93;-9.87;RB0.12
99;999;75514.3;437315.62;-9.81;RB0.12
99;999;75513.9;437315.32;-9.77;RB0.12
99;999;75513.51;437315.01;-9.73;RB0.12
99;999;75513.12;437314.7;-9.67;RB0.12
99;999;75512.72;437314.4;-9.59;RB0.12
99;999;75512.33;437314.09;-9.54;RB0.12
99;999;75511.93;437313.78;-9.47;RB0.12
99;999;75511.54;437313.48;-9.39;RB0.12
99;999;75511.14;437313.17;-9.3;RB0.12
99;999;75510.75;437312.86;-9.25;RB0.12
99;999;75510.35;437312.55;-9.16;RB0.12
99;999;75509.96;437312.25;-9.05;RB0.12
99;999;75509.56;437311.94;-8.96;RB0.12
99;999;75509.17;437311.63;-8.88;RB0.12
99;999;75508.77;437311.33;-8.83;RB0.12
99;999;75508.38;437311.02;-8.83;RB0.12
99;999;75507.98;437310.71;-8.82;RB0.12
99;999;75507.59;437310.41;-8.8;RB0.12
99;999;75507.2;437310.1;-8.76;RB0.12
99;999;75506.8;437309.79;-8.71;RB0.12
99;999;75506.41;437309.49;-8.65;RB0.12
99;999;75506.01;437309.18;-8.61;RB0.12
99;999;75505.62;437308.87;-8.59;RB0.12
99;999;75505.22;437308.56;-8.51;RB0.12
99;999;75504.83;437308.26;-8.43;RB0.12
99;999;75504.43;437307.95;-8.38;RB0.12
99;999;75504.04;437307.64;-8.27;RB0.12
99;999;75503.64;437307.34;-8.15;RB0.12
99;999;75503.25;437307.03;-8.09;RB0.12
99;999;75502.85;437306.72;-7.96;RB0.12
99;999;75502.46;437306.42;-7.81;RB0.12
99;999;75502.07;437306.11;-7.65;RB0.12
99;999;75501.67;437305.8;-7.49;RB0.12
99;999;75501.28;437305.49;-7.41;RB0.12
99;999;75500.88;437305.19;-7.3;RB0.12
99;999;75500.49;437304.88;-7.2;RB0.12
99;999;75500.09;437304.57;-7.12;RB0.12
99;999;75499.7;437304.27;-7.02;RB0.12
99;999;75499.3;437303.96;-6.96;RB0.12
99;999;75498.91;437303.65;-6.89;RB0.12
99;999;75498.51;437303.35;-6.77;RB0.12
99;999;75498.12;437303.04;-6.63;RB0.12
99;999;75497.72;437302.73;-6.54;RB0.12
99;999;75497.33;437302.42;-6.4;RB0.12
99;999;75496.93;437302.12;-6.28;RB0.12
99;999;75496.54;437301.81;-6.16;RB0.12
99;999;75496.15;437301.5;-6.01;RB0.12
99;999;75495.75;437301.2;-5.83;RB0.12
99;999;75495.36;437300.89;-5.58;RB0.12
99;999;75494.96;437300.58;-5.43;RB0.12
99;999;75494.57;437300.28;-5.25;RB0.12
99;999;75494.17;437299.97;-5.13;RB0.12
99;999;75493.78;437299.66;-4.97;RB0.12
99;999;75493.38;437299.35;-4.82;RB0.12
99;999;75492.99;437299.05;-4.64;RB0.12
99;999;75492.59;437298.74;-4.48;RB0.12
99;999;75492.2;437298.43;-4.28;RB0.12
99;999;75491.8;437298.13;-4.04;RB0.12
99;999;75491.41;437297.82;-3.86;RB0.12
99;999;75491.01;437297.51;-3.73;RB0.12
99;999;75490.62;437297.21;-3.62;RB0.12
99;999;75490.23;437296.9;-3.52;RB0.12
99;999;75489.83;437296.59;-3.37;RB0.12
99;999;75489.44;437296.28;-3.25;RB0.12
99;999;75489.04;437295.98;-3.12;RB0.12
99;999;75488.65;437295.67;-2.99;RB0.12
99;999;75488.25;437295.36;-2.89;RB0.12
99;999;75487.86;437295.06;-2.8;RB0.12
99;999;75487.46;437294.75;-2.73;RB0.12
99;999;75487.07;437294.44;-2.67;RB0.12
99;999;75486.67;437294.14;-2.63;RB0.12
99;999;75486.28;437293.83;-2.58;RB0.12
99;999;75485.88;437293.52;-2.54;RB0.12
99;999;75485.49;437293.21;-2.51;RB0.12
99;999;75485.09;437292.91;-2.48;RB0.12
99;999;75484.7;437292.6;-2.42;RB0.12
99;999;75484.31;437292.29;-2.36;RB0.12
99;999;75483.91;437291.99;-2.32;RB0.12
99;999;75483.52;437291.68;-2.25;RB0.12
99;999;75483.12;437291.37;-2.19;RB0.12
99;999;75482.73;437291.07;-2.16;RB0.12
99;999;75482.33;437290.76;-2.13;RB0.12
99;999;75481.94;437290.45;-2.08;RB0.12
99;999;75481.54;437290.14;-2.06;RB0.12
99;999;75481.15;437289.84;-2.12;RB0.12
99;999;75480.75;437289.53;0;RB0.12
99;999;75480.36;437289.22;0;RB0.12
99;999;75479.96;437288.92;0.67;RB0.12
99;999;75479.57;437288.61;0.68;RB0.12
99;999;75479.17;437288.3;0;RB0.12
99;999;75478.78;437288;0.62;RB0.12
99;999;75478.39;437287.69;0.62;RB0.12
99;999;75477.99;437287.38;0;RB0.12
99;999;75477.6;437287.07;0.56;RB0.12
99;999;75477.2;437286.77;0.56;RB0.12
99;999;75476.81;437286.46;0.56;RB0.12
